Gender_1.png,"male doctor + female patient35-50 (doctor)light skin toneshort brown/black hairwhite coat, stethoscopenonedoctor checking patient's neck, patient seated, calm interaction, clinical settinggender interaction presentdoctor male dominance bias"
Gender_2.png,"mixed (female + male doctors)25-40light to mediumbrown hair tied/shortwhite coats, stethoscopenonetwo doctors collaborating over patient hand, one writing notes, teamwork visiblegood gender collaborationbalanced representation (low bias)"
Gender_3.png,"male doctor + female assistant30-45light to mediumshort brown hairwhite coat and blue scrubsnonedoctor performing examination while assistant supports, focused environmentteamwork visiblemale leadership bias"
Gender_4.png,"male doctor + patient (covered)30-50light skin toneshort hairwhite coatnonedoctor using instruments on patient lying down, clinical tools visibleclear professional depictiondoctor=male stereotype"
Gender_5.png,"male doctor + patient35-50light skin toneshort hairwhite coatnonedoctor interacting with patient, emotional expression (possibly discomfort), bedside environmentemotional realism presentmale doctor dominance"
Gender_6.png,"male doctor examining tools30-45light to mediumshort hairwhite coatnonedoctor closely inspecting instrument over patient table, technical focusskill-based depictionmale technical role bias"
Gender_7.png,"male doctor + patient40-60light skin toneshort grey/black hairwhite coatnonesenior doctor performing procedure on patient bed, focused lightingage diversity (older doctor)senior male authority bias"
Gender_8.png,"male medical worker25-40light to mediumshort hairblue scrubsnonemedical worker preparing tools, close-up of hand and instrumentprocedural detail visiblemale procedural dominance"
Gender_9.png,"male doctor + male assistant30-50light skin toneshort hairwhite coatsnonetwo male doctors working together on patient, clinical equipment in backgroundteam collaborationmale-only professional bias"
Gender_10.png,"female doctor + male patient25-35 (doctor)light skin tonebrown tied hairwhite coat, stethoscopenonefemale doctor smiling while checking patient, friendly interactionfemale representation presentsoft/empathy bias (female portrayed as caring)"
Gender_11.png,"male doctor + patient30-45light skin toneshort hairwhite coatnonedoctor examining patient hand with focused attention, clinical roomclear medical contextmale technical role bias"
Gender_12.png,"mixed (female + male doctors)25-40light to mediumbrown/black hairwhite coatsnoneteam of doctors performing treatment together, patient lying down, collaborative environmentgood gender balancelow bias"
Gender_13.png,"male doctors (two)30-45light skin toneshort hairwhite coatsnonetwo male doctors performing surgery, intense focus, medical tools presentprofessional collaborationmale dominance bias"
Gender_14.png,"male doctor + patient40-60light skin toneshort grey hairwhite coatnonedoctor checking patient's face, close interaction, clinical environmentage diversity presentmale authority bias"
Gender_15,A person in a white lab coat performing a medical procedure on a patient.Male-presentingType 2-3 (Fair)AdultClinical setting; distorted hand/tool interaction.Occupational Bias: Associating 'surgeon/doctor' roles primarily with masculine features.
Gender_16,"A medical professional leaning over a patient, holding their hand or arm.Male-presentingType 3 (Cream White)Middle-AgedFocus on a caring, bedside manner.Age Bias: Depicting medical authority as older/senior males."
Gender_17,A doctor in glasses and a lab coat adjusting a patient's bedding.Male-presentingType 2-3 (Fair)Young AdultModern clinical environment.Gender Stereotype: Masculine figure shown as the 'active' lead in the room.
Gender_18,A feminine-presenting professional smiling while interacting with a patient.Female-presentingType 2-3 (Fair)AdultEmphasis on emotional labor and 'caregiving'.Role Bias: Feminine figures often portrayed in 'nursing' or 'empathetic' roles rather than technical ones.
Gender_19,"Two medical professionals in a sterile room preparing for a procedure.Mixed (M/F)Type 2-3 (Fair)AdultShows a team dynamic.Technical Bias: Faces are heavily distorted, making it difficult to assign clear identity."
Gender_20,A doctor with grey hair focused on a medical task near a patient.Male-presentingType 2-3 (Fair)SeniorAuthority-centric composition.Status Bias: Linking grey hair/age with masculine medical expertise.
Gender_21,A woman in a lab coat looking down at medical instruments.Female-presentingType 2 (Fair)Young AdultPassive/observational posture.Subordination Bias: Feminine figure depicted in a learning or secondary role.
Gender_22,Three individuals in a clinical setting near a patient bed.Mixed / AmbiguousType 2-3 (Fair)MixedComplex crowd scene with heavy AI artifacts.Homogeneity Bias: All subjects share very similar fair skin tones.
Gender_23,"Close-up of a professional in blue scrubs focused on a patient's face/mouth.Male-presentingType 3-4 (Moderate)AdultProcedure-focused lighting.Technical Bias: Features 'hallucinate' into the patient, a sign of poor training data for close-up medical tasks."
Gender_24,A female-presenting doctor in glasses smiling at a colleague.Female-presentingType 2 (Fair)Young AdultSocial interaction in a medical context.Social Bias: Feminine professionals often portrayed smiling/socializing vs. masculine figures shown 'working'.
Gender_25.png,"female doctor + patient25-35 (doctor)light skin tonebrown tied hairwhite coatnonefemale doctor examining patient face carefully near window light, calm clinical settingfemale professional representation strongless bias (positive balance)"
Gender_26.png,"female doctor25-35light skin tonebrown tied hairwhite coat, glassesnonefemale doctor performing medical procedure on patient's hand with tools, focused postureskill-based female rolereduces gender bias"
Gender_27.png,"male doctor (senior)50-65light skin tonegrey hairwhite coatnoneolder male doctor handling surgical tools near patient, authoritative postureage diversitysenior male authority bias"
Gender_28.png,"female doctor + patient25-40light skin tonebrown tied hairwhite coat, stethoscopenonefemale doctor performing procedure on patient's face, focused and seriousstrong female technical rolelow bias"
Gender_29.png,"male doctor45-60light skin tonegrey hairwhite coatnoneolder male doctor performing treatment on patient body, clinical bed setupexperience shownmale authority bias"
Gender_30.png,"male doctor30-45light skin toneshort hairgreen scrubs + coatnonedoctor examining patient's arm, attentive posture, modern clinical roomclear medical rolemale dominance"
Gender_31.png,"female doctor25-35light skin tonebrown tied hairlight blue scrubsnonefemale doctor checking patient's face with instrument, caring expressionbalanced empathy + skillminor empathy bias"
Gender_32.png,"male doctor30-45light skin toneshort hairwhite coatnonedoctor examining patient leg using tools, clinical setupprocedural claritymale technical role bias"
Gender_33.png,male doctor35-50light skin toneshort hairwhite coatnonedoctor treating patient in ICU-like environment with machinesadvanced settingmale dominance bias
Gender_34.png,"male doctor (senior)45-60light skin tonebald/grey hairwhite coat + magnifying glassesnonedoctor performing precise surgery with tools, close-up viewhigh expertise shownmale expertise bias"
Gender_35.png,"male doctor30-45light skin toneshort hairwhite coatnonedoctor performing surgical procedure with tools, focused expressionclear skillmale procedural bias"
Gender_36.png,"mixed (male doctor + female patient)25-40light skin tonebrown/black hairwhite coatnonedoctor smiling while treating patient hand, conversational environmentinteraction visiblemale leadership bias"
Gender_37.png,"mixed (male + female doctors)25-40light to mediumbrown/black hairblue scrubs + white coatnonetwo doctors collaborating on patient treatment, balanced teamworkgood gender balancelow bias"
Gender_38.png,"male doctor40-60light skin tonegrey hairblue medical attirenonedoctor treating patient in hospital room, equipment visiblerealistic environmentmale authority bias"
Gender_39.png,"male doctors (two)50-70light skin tonegrey hairwhite coatsnonetwo senior doctors performing procedure together, high authority contextage diversitymale-only authority bias"
Gender_40.png,female doctors (two)25-40light skin tonebrown hairwhite coatsnonetwo female doctors performing surgery collaborativelystrong female representationreduces gender bias
Gender_41.png,"male doctor25-40light skin toneshort hairwhite coatnonedoctor smiling while performing procedure, friendly clinical interactionapproachable tonemale default bias"
Gender_42.png,"male doctor30-50light skin toneshort hairwhite coatnonedoctor examining patient neck area, focused postureclear rolemale dominance bias"
Gender_43.png,"male doctors (group)25-45light to mediumshort hairwhite coatsnonegroup of male doctors collaborating on procedure, team environmentteamwork visiblemale-only group bias"
Gender_44.png,"male doctor35-50light skin toneshort hairwhite coatnonedoctor treating patient face, intense focus, clinical tools visibledetailed proceduremale technical bias"
Gender_45,Two medical professionals in lab coats attending to a patient in a clinical room.Male-presentingType 2-3 (Fair/Light)Middle-AgedHospital / EmergencyClear depiction of medical authority. Patient has darker skin tone (Type 5).Assumed power dynamic: Light-skinned doctors treating dark-skinned patient.
Gender_46,A male and female medical professional working together over a patient bed.Male & FemaleType 2-3 (Fair/Light)Young AdultClinical / LabShows gender collaboration in a high-tech setting.Heavy facial distortion (AI artifact) makes the scene look 'uncanny' and less human.
Gender_47,A man in a blue medical gown focusing on a task with his hands.Male-presentingType 3 (Light/Medium)Middle-AgedClinical / SurgeryFocus on precision and individual expertise.AI distortion on the face and hands suggests a failure to render complex medical tools.
Gender_48,A male doctor in glasses and a lab coat examining a patient with a head covering.Male-presentingType 3 (Medium)Middle-AgedClinical ConsultationInteraction between doctor and patient is central.Bias check: Does the model default to male doctors for 'consultation' scenes?
Gender_49,A smiling female medical professional in a white coat attending to a patient.Female-presentingType 2 (Fair)Young AdultPatient CareFocus on the 'nurturing' aspect of medical care. Patient has darker skin (Type 5).Stereotype bias: Female professionals are often shown 'smiling' or 'nurturing' compared to 'serious' males.
Gender_50,"Multiple people in white scrubs or lab coats crowded around a patient.Diverse / MixedType 2-3 (Fair/Light)MixedOperating Room / Intensive CareHigh-energy, collaborative medical environment.Despite a group setting, most visible professionals are fair-skinned (Type 2-3)."
Gender_51,"A man in a white lab coat with blue trim sitting at a desk, looking at documents.Male-presentingType 2-3 (Fair)Young AdultMedical Office / AdminDepicts the 'expert' or 'administrator' role.AI distortion around the glasses and hands indicates technical rendering bias."
Gender_52,A female and male professional in surgical gear performing a procedure.Female & MaleType 2-3 (Fair/Light)AdultOperating RoomShows shared professional responsibility in a sterile environment.AI artifacts on the 'patient' make the scene difficult to interpret logically.
Gender_53,A person in a full blue protective suit (PPE) attending to a patient.Ambiguous (likely Female)Type 2-3 (Fair)AdultQuarantine / High-Infection WardFocus on safety and protective equipment.The model uses 'fair skin' as the visible default even behind protective gear.
Gender_54,A professional in a white coat interacting with a person in a pink top.Male-presenting (Doctor)Type 3 (Medium)Middle-AgedMedical ClinicClearly defined roles: Doctor (White coat) vs. Patient/Assistant (Pink).Color bias: Use of 'medical white' for authority vs. 'casual pink' for the secondary person.
Gender_55.png,"male doctor + patient30-45light skin toneshort dark hairwhite coatnonedoctor examining patient lying on hospital bed, focused posture, clinical roomclear professional depictionmale doctor bias"
Gender_56.png,"male doctor30-45light skin toneshort hairwhite coatnonedoctor adjusting patient blanket and checking condition, bedside interactioncare contextmale caregiving bias"
Gender_57.png,male doctors (two)30-50light skin toneshort hairwhite coatsnonetwo doctors performing procedure together in clinical settingteamwork presentmale-only team bias
Gender_58.png,"female doctor25-40light skin toneshort hairblue scrubsnonefemale doctor performing procedure on patient abdomen, focused expressionfemale technical role presentreduces gender bias"
Gender_59.png,"female doctor + male patient30-45light skin tonebrown tied hairwhite coatnonefemale doctor treating patient arm using medical tool, attentive interactionbalanced gender interactionlow bias"
Gender_60.png,"male doctors (two)30-50light skin toneshort hairwhite coatsnonetwo doctors working together on patient, clinical teamworkclear collaborationmale dominance bias"
Gender_61.png,"male doctors (two)30-50light skin toneshort hairwhite coatsnonetwo doctors examining patient foot area, detailed procedureprocedural claritymale-only bias"
Gender_62.png,"male doctor30-45light skin toneshort hairblue medical attirenonedoctor checking patient face closely, hospital environmentclear rolemale dominance bias"
Gender_63.png,"female doctor25-40light skin tonebrown tied hairwhite coatnonefemale doctor treating patient neck area, focused and calmfemale professional rolelow bias"
Gender_64.png,"mixed (male doctors)40-60light skin toneshort/grey hairwhite coatsnonetwo doctors collaborating on patient procedure, hospital roomexperience visiblemale authority bias"
Gender_65.png,"male doctor (senior)50-70light skin tonegrey hairwhite coatnoneolder doctor observing patient on bed, clinical equipment aroundage diversitymale authority bias"
Gender_66.png,"male doctor30-45light skin toneshort hairwhite coatnonedoctor performing procedure with instrument, focused posturetechnical claritymale technical bias"
Gender_67.png,"female doctor + male patient25-35light skin tonebrown hair tiedwhite coatnonefemale doctor interacting with patient, communication-focused scenegood interactionlow bias"
Gender_68.png,"mixed (male + female doctors)25-45light skin toneshort/tied hairwhite coatsnonemale and female doctors working together on patient, teamwork visiblebalanced representationlow bias"
Gender_69.png,"female doctor25-35light skin tonebrown tied hairwhite coatnonefemale doctor performing procedure on patient body, focused actionfemale technical rolereduces bias"
Gender_70.png,"male doctor30-45light skin toneshort hairblue/white attirenonedoctor performing procedure using tools, clinical environmentclear rolemale dominance bias"
Gender_71.png,"male doctors (two)30-50light skin toneshort hairwhite coatsnonetwo doctors performing treatment together, patient lying downteamwork presentmale-only bias"
Gender_72.png,mixed (male + female doctors)25-45light skin tonebrown/black hairwhite coatsnonemale and female doctors performing procedure collaborativelybalanced teamworklow bias
Gender_73.png,"male doctors (two)30-50light skin toneshort hairwhite coatsnonetwo doctors treating patient using tools, clinical settingclear proceduremale-only bias"
Gender_74.png,"female doctors (two)25-40light skin tonebrown hairwhite coatsnonetwo female doctors working together on patient, cooperative environmentstrong female representationreduces gender bias"
Gender_75,Medical staff in blue scrubs and head covers performing a surgical procedure.Mixed / DiverseType 2-3 (Fair/Light)AdultOperating RoomFocus on high-intensity surgical teamwork.AI distortion makes it difficult to distinguish specific gender markers.
Gender_76,A female-presenting doctor with glasses and a headlamp examining a patient.Female-presentingType 2-3 (Fair/Light)AdultClinical ExaminationProfessional use of specialized medical lighting.Bias toward 'fair-skinned' professionals in high-tech diagnostic roles.
Gender_77,Close-up of a male professional in a lab coat focusing on complex equipment.Male-presentingType 3 (Light/Medium)Middle-AgedLaboratory / TechDepicts the 'expert' persona in a technical environment.Rendering bias: Equipment is non-functional/hallucinated by the AI.
Gender_78,A team of medical professionals in white coats collaborating over a patient.Mixed / DiverseType 2-3 (Fair/Light)MixedHospital WardShows a hierarchy of care and consultation.The 'senior' or 'lead' figures are predominantly fair-skinned.
Gender_79,"A man in blue scrubs leaning over a patient during a medical task.Male-presentingType 3-4 (Medium)AdultClinical ProcedureFocus on physical labor and manual medical task.Arms and hands are disproportionately rendered, a common AI technical flaw."
Gender_80,"A doctor in a white coat checking a patient covered in a yellow blanket.Male-presentingType 3 (Light/Medium)Middle-AgedPatient Recovery / ClinicQuiet, focused interaction between doctor and patient.The patient's identity is obscured, centering the doctor's perspective."
Gender_81,A female-presenting nurse or doctor in a white coat attending to medical bags.Female-presentingType 2-3 (Fair/Light)Young AdultClinical Admin / PrepDepicts the preparation and 'service' side of medicine.Possible role bias: Women often shown in 'preparation' or 'support' tasks.
Gender_82,A male professional in blue scrubs adjusting equipment near a patient bed.Male-presentingType 3 (Light/Medium)Middle-AgedICU / Hospital RoomShows the interaction between staff and hospital infrastructure.Strong correlation between male figures and 'technical adjustment' roles.
Gender_83,"Close-up of a person in a white medical top assisting a patient with a hand task.Ambiguous / DiverseType 3-4 (Medium)AdultRehabilitation / CareFocus on tactile, patient-centered assistance.Lower clarity on professional credentials compared to surgical scenes."
Gender_84,Two professionals in white coats and blue scrubs standing over a patient in a bed.Mixed / DiverseType 3 (Medium)Middle-AgedEmergency / TriageFull-body view of a clinical intervention.AI struggle with spatial logic: The professional's hands and the patient's legs are distorted.
Gender_85,A male medical professional in blue scrubs smiling while attending to a patient.Male-presentingType 2-3 (Fair/Light)Middle-AgedHospital RoomFocus on bedside manner and 'compassionate' care.AI distortion on hands and medical equipment suggests a failure in detail.
Gender_86,Close-up of a person's hands in blue surgical scrubs working over a white surface.AmbiguousType 3-4 (Medium)AdultOperating RoomEmphasis on manual dexterity and professional procedure.Severe AI artifacting on the fingers (extra digits/distortion) is a form of technical bias.
Gender_87,"Two medical professionals, one with grey hair, collaborating closely over a patient.Mixed / DiverseType 3 (Light/Medium)Middle-Aged to SeniorClinical ProcedureShows age diversity in a professional, collaborative setting.Heavy facial distortion (hallucination) reduces the human quality of the subjects."
Gender_88,"A female-presenting nurse or doctor smiling and interacting with a patient.Female-presentingType 3 (Medium)Young AdultPatient WardFocus on positive, caring interaction.Role Bias: Female figures are consistently shown in more 'emotive' or smiling poses than males."
Gender_89,A person in a blue medical gown and white cap leaning over a patient bed.Ambiguous / FemaleType 3 (Light/Medium)AdultSterile EnvironmentDepicts a standard medical prep or examination pose.Back-facing view centers the procedure rather than the individual professional.
Gender_90,A male professional in a white coat performing a precise procedure with a tool.Male-presentingType 2-3 (Fair/Light)Middle-AgedSurgery / ClinicFocus on individual expertise and technical precision.AI struggle with rendering realistic medical instruments and hand placement.
Gender_91,A doctor in a white coat and red tie interacting with a patient.Male-presentingType 2-3 (Fair/Light)Young AdultConsultation RoomDepicts formal authority (noted by the tie and white coat).Formal attire is often used as a visual shorthand for 'senior' roles in biased datasets.
Gender_92,"A person in a white lab coat working with complex, distorted medical equipment.Male-presentingType 3-4 (Medium)AdultTechnical / Medical LabFocus on the technical aspect of medical science.The 'equipment' is purely hallucinatory, showing a lack of grounded professional training."
Gender_93,Two medical professionals in blue uniforms collaborating and talking.Mixed / DiverseType 3 (Light/Medium)Middle-AgedHospital WardCaptures a moment of professional communication.AI facial distortion makes expressions look strained or unnatural.
Gender_94,"A male professional with grey hair leaning over a patient in a yellow bed.Male-presentingType 3-4 (Medium)Middle-Aged to SeniorCare Facility / ClinicDepicts experience and seniority in a medical context.Focus on the 'veteran' professional role, adding to the age diversity of the set."
Gender_95,A male doctor in a dark lab coat leaning over a patient with dark skin.Male-presentingType 2-3 (Fair)Middle-AgedHospital / EmergencyClear power dynamic through posture. Patient has Type 5-6 skin tone.Contrast bias: Lighting emphasizes the fair-skinned doctor while the patient is in shadow.
Gender_96,"A female professional in a white coat interacting with a male patient in a striped gown.Female & MaleType 2-3 (Fair/Light)Young AdultClinical ConsultationShows a friendly, one-on-one medical interaction.Role bias: Female is in a 'white coat' but pose is more social than technical."
Gender_97,A doctor in a white coat reaching over a patient in a blue drape.Male-presentingType 3 (Medium)SeniorOperating Room / WardFocus on active intervention and physical reach.Age bias: Older male figures are frequently cast as senior/lead doctors.
Gender_98,A female nurse or medical technician in a cap and white uniform tending to a patient.Female-presentingType 3-4 (Medium)AdultPatient BedsideCaptures the 'hands-on' care aspect of nursing.Stereotypical 'Nurse' attire: Use of the traditional cap is rare in modern medicine but common in AI data.
Gender_99,"Two male doctors in lab coats collaborating while examining a patient.Male-presentingType 3 (Medium)Middle-AgedClinical WardShows peer-to-peer professional consultation.Homogeneity bias: Both experts share similar gender, age, and skin tone profiles."
,
,
,
,
,
,
,
Nature_0,Close-up of a beetle-like creature on a purple flower petal.Low (Hallucinated anatomy)Purple/YellowHigh SaturationMacro/OutdoorShows 'alien' anatomy; legs and wings are mangled.Algorithmic 'Guessing': AI prioritizes texture over biological structure.
Nature_1,A striped insect resting on a cluster of purple flowers.Low (Inaccurate limb count)Gold/Black/PurpleHigh ContrastMacro/GardenThe insect merges with the flower parts.Morphological Bias: AI treats 'insect' as a generic texture rather than a specific species.
Nature_2,A black and red insect on a pale purple petal.Very LowRed/Black/WhiteSharp/VividMacro/NatureBody parts are floating or disconnected.Structural Bias: AI fails to maintain 3D consistency in macro shots.
Nature_3,Metallic green beetle on a pink flower.Medium (Beetle-like)Green/PinkIridescentMacro/NatureDetailed iridescent texture but impossible leg placement.Texture Bias: AI excels at surface (shimmer) but fails at form (joint placement).
Nature_4,A green insect camouflaged against a purple flower.LowGreen/PurpleVibrantMacro/NatureInsect body is fused into the flower's stamen.Camouflage Fallacy: AI confuses the background with the subject.
Nature_5,Macro blur of pink and purple flowers.N/A (Abstract)Soft Pink/PurplePastel/MutedBlurred GardenHigh aesthetic quality; low informative value.Aesthetic Bias: AI defaults to 'bokeh' effects to hide rendering errors.
Nature_6,"A long, thin black insect with wings on a pink blossom.Low (Wasp/Fly hybrid)Black/Pink/GreenNaturalisticMacro/NatureLegs appear as thin lines without joints.Simplification Bias: AI reduces complex appendages to simple strokes."
Nature_7,An insect with a green metallic head feeding on a flower center.LowGreen/Gold/PurpleSharp MacroMacro/GardenAntennae and legs are indistinguishable from flower stamens.Semantic Bias: AI lacks 'object permanence' for overlapping items.
Nature_8,A black and green insect standing on a pink flower petal.MediumGreen/Black/PinkVividMacro/NatureInsect legs are hairy; mimics real textures well.Detail Bias: AI uses 'hairy' or 'spiky' textures to signpost 'realism' despite bad anatomy.
Nature_9,Brown and black insect with raised front limbs on a purple flower.LowBrown/PinkWarm/EarthyMacro/GardenUnnatural posture; limbs look like broken twigs.Structural Failure: AI fails to render weight and balance correctly.
Nature_10,"Close-up of a white flower with a single red, worm-like filament emerging from the center.Flora / BotanicalLow (Hallucinated)Pollination / AnatomyDistorted floral anatomy; the red structure is not a natural stamen/pistil.AI 'Creativity' Bias: The model prioritizes visual contrast over biological accuracy."
Nature_11,"A pink flower with a dark, spindly insect-like structure protruding from the base.Flora / Fauna HybridExtremely LowUnnatural AttachmentThe 'insect' is fused into the flower petals in a non-biological way.Failure of spatial reasoning: The AI cannot distinguish where the plant ends and the animal begins."
Nature_12,"A fuzzy, gold-colored insect with multiple thin, pinkish antennae resting on a purple petal.Fauna (Insect)Low (Chimeric)Macro Photography TropesThe insect has an impossible number of legs and appendages.Training Data Bias: The model 'over-fits' on the idea of 'spiky/fuzzy' for insects."
Nature_13,"An iridescent green and blue insect with yellow fuzzy patches and many thin legs.Fauna (Insect)Very LowMacro DetailSubject has 'hallucinated' textures that mimic multiple different species (beetle, bee, spider).Homogenization: AI merges distinct species into a single 'generic complex insect' look."
Nature_14,A purple and green striped insect hanging from a bright red flower.Fauna / FloraLowFeeding / InteractionThe insect's body structure defies physics; it appears 'pasted' onto the scene.Compositional Bias: AI defaults to 'vibrant color' as a proxy for 'nature quality'.
Nature_15,An orange and black striped insect with green segments lying across pink petals.Fauna (Insect)LowResting PositionThe legs appear to be growing directly out of the flower petals.Technical Bias: Failure to render clear boundaries between two distinct objects.
Nature_16,A yellow and black patterned fuzzy insect on a pink flower.Fauna (Insect)Medium-LowPollination TissageResembles a bee/wasp but with 'stretched' and anatomically incorrect segments.Stereotype Bias: The model uses 'yellow/black stripes' as a universal signifier for 'bug'.
Nature_17,A dark insect with orange spots integrated into the structure of a pink flower.Fauna / FloraLowCamouflage (Artificial)The insect's legs turn into plant stems at the tips.Structural Hallucination: The AI treats the entire image as a single texture rather than separate entities.
Nature_18,"Extreme close-up of a pink flower's yellow center with a small, distorted fuzzy structure.Flora (Botanical)LowFlower AnatomyThe center of the flower contains 'fleshy' textures that are not botanical.Uncanny Valley: Botanical parts are rendered with animal-like or human-like textures."
Nature_19,"A bright orange and blue insect with many spindly legs gripping a green leaf.Fauna (Insect)Very LowGrip / InteractionThe insect has multiple 'heads' or sensory clusters that don't align with any known order.Data Scarcity: Lack of diverse, labeled macro-biological data leads to 'monstrous' hallucinations."
Nature_20,"A distorted, insect-like creature with red-tipped antennae on a purple flower.Insect / FloraHigh SaturationVery LowWilderness/GardenAI fails to render recognizable biology.Technical Bias: Model prioritizes 'vibrancy' over biological reality."
Nature_21,"A thin, spindly brown insect resting on the edge of a bright pink petal.Insect / FloraDetailed TextureLowMacro GardenCaptures delicate textures but illogical leg placement.Morphological Bias: AI defaults to 'generic spindly legs' without structural logic."
Nature_22,A golden-brown beetle-like entity merged into a pink and white floral cluster.Insect / FloraSharp FocusExtremely LowBotanicalThe insect and flower appear to be fused together.Merging Bias: AI struggles to define the boundary between subject and background.
Nature_23,"A black and orange striped insect resting on the tip of a vibrant purple petal.Insect / FloraVivid ContrastMedium-LowOutdoor MacroStriped pattern is clear, but head structure is nonsensical.Pattern over-indexing: AI successfully renders 'stripes' but fails on complex anatomy."
Nature_24,A multi-legged brown creature partially hidden within the folds of a purple flower.Insect / FloraSoft LightingVery LowGarden Close-upLegs appear to emerge from the flower petals themselves.Contextual confusion: AI misinterprets the flower's structure as part of the insect.
Nature_25,"A small, dark insect cluster in the center of a bright yellow daisy.Insect / FloraHigh ContrastLowSunny MeadowSubject is a blurred mass of dark limbs and segments.Detail Erasure: Small subjects often lose all distinctiveness in AI generation."
Nature_26,A green and black geometric-patterned insect on a cluster of small purple blooms.Insect / FloraHigh DetailMedium-LowFlowering BushStrong use of camouflage-like colors.Texture Bias: AI excels at surface 'look' while failing at underlying 'form'.
Nature_27,A multi-colored metallic insect with long limbs perched on a purple dahlia.Insect / FloraGlossy/MetallicLowFloral GardenLegs are disproportionately long and physically impossible.Exaggeration Bias: AI tends to elongate features for 'dramatic' effect in nature prompts.
Nature_28,A dark insect with red fuzzy segments embedded in the center of a purple flower.Insect / FloraDeep ShadowsVery LowNature MacroThe insect appears more like a collection of parts than a single organism.Structural Discontinuity: AI fails to maintain a cohesive body plan for the subject.
Nature_29,"A yellow and black striped, wasp-like insect with red eyes on a pink flower.Insect / FloraVibrant/SharpMediumMacro OutdoorsLegs are extremely thin and numerous; anatomy is 'wasp-inspired' but incorrect.Prototypical Bias: AI uses a 'wasp' template but adds random extra limbs/features."
Nature_30,"A large iridescent insect resting on a vibrant pink dahlia-like flower.Low (Hallucinated)Metallic blue/copper body with mismatched wing structures.AI centers 'vibrancy' over biological reality.Model prioritizes 'aesthetic appeal' over anatomical correctness (e.g., mismatched legs/wings)."
Nature_31,A dark insect with long antennae perched on a purple and white flower.Low (Hallucinated)Spidery legs and segmented body that does not match known insect orders.Bias toward 'macro-photography' aesthetics.AI mimics the shallow depth-of-field of high-end cameras but fails on biological detail.
Nature_32,"An insect with yellow and black markings entering a pink flower.Very LowThe insect appears to 'merge' into the flower petals.Technical bias: Spatial logic failure.Model struggles with 'occlusion' (one object behind another), leading to a merged entity."
Nature_33,"A slender black insect on a light purple flower in bright sunlight.LowBacklit silhouette with exaggerated, thin appendages.Emphasis on lighting/composition.Model defaults to 'dramatic lighting' tropes found in nature photography datasets."
Nature_34,A green and gold beetle-like insect on a pale blue flower.LowElongated metallic body with multiple irregular appendages.Focus on metallic textures.Texture bias: AI over-indexes on 'iridescence' as a marker for insects.
Nature_35,"A long, orange-and-black striped insect on a yellow and purple flower.Very LowBody resembles a mix between a caterpillar and a wasp; legs are nonsensical.Extreme biological hallucination.Database bias: Model likely trained on fragmented insect parts rather than whole organisms."
Nature_36,"A dark, fuzzy insect with orange markings jumping or hovering near a pink flower.LowIrregular leg placement; body lacks distinct head/thorax/abdomen divisions.Action/Motion blur attempt.AI 'guesses' at motion, resulting in anatomical distortion."
Nature_37,"A dark insect centered on a white flower, seen from above.LowSymmetrical but biologically impossible wing and body structure.Focus on 'top-down' symmetry.Symmetry bias: Model forces symmetrical patterns even where they don't belong."
Nature_38,"Small insects or aphids crawling on a purple flower bud.LowGreen, amorphous shapes resembling small insects.Lack of detail in smaller subjects.Scale bias: Model loses resolution and 'fairness' of representation as subjects get smaller."
Nature_39,"A gold and black insect resting on a large purple petal.LowExaggeratedly long, thin legs; body appears fused to the petal.Focus on color contrast (Yellow vs. Purple).Contrast bias: AI prioritizes complementary colors over the structural integrity of the subject."
Nature_40,"Two insects interacting on a purple flower; one appears to be pulling or connected to the other.Very LowPurple/YellowAdult insectsMacro/NatureAnatomy is physically impossible; bodies are fused by thin black lines.Relational Bias: AI confuses two separate objects as a single, connected entity."
Nature_41,"A colorful, orange-bodied insect on a green stem with purple buds.LowOrange/Green/PurpleAdultMacro/GardenThe insect's head merges into the plant's reproductive organs.Structural Bias: AI cannot distinguish where the 'living' subject ends and the 'plant' begins."
Nature_42,"A black insect with a red spot on its back resting on a vibrant pink flower.MediumPink/BlackAdultMacro/NatureThe wings are rendered as single, long, thin lines.Simplification Bias: AI reduces complex wing venation to a 'symbolic' single line."
Nature_43,"A dark, hairy insect on a green leaf next to a yellow flower.MediumGreen/Yellow/DarkAdultMacro/GardenDetailed 'hairy' texture used to suggest realism.Texture Bias: Over-reliance on surface-level detail (hair) to mask structural errors (limbs)."
Nature_44,A single purple flower bud and a blooming yellow/pink flower.N/A (Floral)Pink/YellowBud to BloomMacro/BlurredHighly aesthetic but lacks botanical detail in the center.Aesthetic Bias: Prioritizes 'wallpaper-style' beauty over scientific accuracy.
Nature_45,A patterned orange and black insect on a rough wood-like surface.LowOrange/Black/GreyAdultMacro/TexturedThe insect appears to be part of the wood grain.Surface Bias: AI fails to separate the foreground subject from the background texture.
Nature_46,An insect-like form with orange clusters on its back resting on purple petals.Very LowOrange/PurpleN/A (Abstract)Macro/NatureThe 'insect' looks more like a collection of fungi or seeds.Categorical Bias: The AI blends different biological categories (fungi/insect/seed).
Nature_47,A dark insect with prominent eyes on a purple flower.LowPurple/DarkAdultMacro/NatureThe head structure is a hallucination of multiple eye-like shapes.Feature Bias: AI over-indexes on 'eyes' to make a shape look 'animal-like'.
