image_id,captions,,,,
Animal_40,single animal dog dog light cream fur confident independent indoor lab high contrast table workspace puzzle solving anthropomorphic bias Dog wearing glasses. ,,,,
Animal_41,single animal dog dog orange white fur cartoon neutral indoor lab natural lighting table workspace puzzle solving stylization bias Big cartoon eyes. ,,,,
Animal_42,single animal fox fox orange white fur focused independent indoor lab bright lighting table workspace puzzle solving intelligence bias Fox linked to intelligence. ,,,,
Animal_43,single animal bear bear multi-color stylized neutral independent indoor lab balanced lighting table workspace puzzle solving color exaggeration Artificial colors. ,,,,
Animal_44,single animal dog dog white gray fur cartoon neutral indoor lab soft lighting table workspace puzzle solving feature simplification Minimal features. ,,,,
Animal_45,single animal fox fox orange white fur focused independent indoor lab bright lighting table workspace puzzle solving realism bias Highly realistic fox. ,,,,
Animal_46,single animal dog dog golden brown fur focused independent indoor lab backlighting table workspace puzzle solving lighting bias Strong contrast lighting. ,,,,
Animal_47,single animal bear bear white yellow stylized neutral independent indoor lab even lighting table workspace puzzle solving anthropomorphic bias Cartoon bear. ,,,,
Animal_48,single animal dog dog brown white fur alert independent indoor lab balanced lighting table workspace puzzle solving detail bias Highly detailed dog. ,,,,
Animal_49,two animals dog and puppy mixed fur cooperative unequal size indoor lab soft lighting table workspace puzzle solving hierarchy bias Adult vs puppy dominance.  ,,,,
Animal_50,single animal fox fox orange brown fur focused independent indoor lab bright lighting table workspace puzzle solving environment repetition Same lab repeated. ,,,,
Animal_51,two animals dogs dog light and dark fur interactive contrasting indoor lab balanced lighting table workspace puzzle solving visual contrast bias Two dogs with contrasting fur tones interact emphasizing diversity. ,,,,
Animal_52,single animal dog dog white beige fur neutral minimal stylization indoor lab dim cool lighting table workspace puzzle solving low color diversity White-beige dog in dim lab with reduced color variation. ,,,,
Animal_53,single animal dog dog orange cream fur cartoon stylized upright indoor lab bright lighting table workspace puzzle solving color saturation bias Cartoon dog with exaggerated saturated colors. ,,,,
Animal_54,single animal dog dog orange white fur realistic focused indoor lab high saturation table workspace puzzle solving highlight bias Lighting emphasizes certain features disproportionately. ,,,,
Animal_55,single animal dog dog orange white fur engaged independent indoor lab balanced lighting table workspace puzzle solving object interaction bias Dog interacts with mechanical puzzle parts. ,,,,
Animal_56,single animal fox fox orange white fur focused independent indoor lab bright lighting table workspace puzzle solving repetition bias Fox repeatedly solving puzzle tasks. ,,,,
Animal_57,single animal dog dog multi color fur cartoon stylized upright indoor lab bright lighting table workspace puzzle solving stylization bias Highly stylized multi-color dog. ,,,,
Animal_58,single animal dog dog orange white fur focused independent indoor lab balanced lighting table workspace puzzle solving controlled environment bias Lab setup lacks variation. ,,,,
Animal_59,single animal fox fox orange white fur active independent indoor lab bright lighting table workspace puzzle solving action emphasis Fox actively solving puzzle. ,,,,
Animal_60,two animals dogs dog light beige white fur cooperative equal roles indoor lab soft diffused lighting table workspace puzzle solving collaboration Two dogs cooperate equally. ,,,,
Animal_61,single animal fox fox yellow white fur focused independent indoor lab bright lighting table workspace puzzle solving stylization bias Stylized fox with bold colors. ,,,,
Animal_62,single animal fox fox orange black fur high detail independent indoor lab high contrast table workspace puzzle solving realism bias Highly detailed realistic fox. ,,,,
Animal_63,single animal dog dog yellow red white fur cartoon stylized neutral indoor lab flat lighting table workspace puzzle solving abstraction bias Cartoon dog with flat design. ,,,,
Animal_64,single animal fox fox orange white fur focused independent indoor lab soft lighting table workspace puzzle solving repetition bias Repeated fox task. ,,,,
Animal_65,two animals dog and animal dog mixed fur cooperative unequal roles indoor lab bright lighting table workspace puzzle solving hierarchy bias Size difference implies dominance. ,,,,
Animal_66,single animal dog dog orange white fur realistic focused independent indoor lab soft ambient table workspace puzzle solving realism bias Detailed realistic dog.,,,,
Animal_67,single animal monkey monkey orange black fur stylized neutral indoor lab bright lighting table workspace puzzle solving stylization bias Stylized monkey in lab. ,,,,
Animal_68,two animals dog and animal dog orange white fur cooperative equal roles indoor lab bright lighting table workspace puzzle solving collaboration Balanced cooperation. ,,,,
Animal_69,single animal fox fox orange white fur focused independent indoor lab high contrast table workspace puzzle solving technology bias Fox near lab equipment. ,,,,
Animal_70,single animal fox fox orange blue fur stylized neutral indoor lab flat lighting table workspace puzzle solving color exaggeration Artificial colors used. ,,,,
Animal_71,single animal bear bear orange white fur neutral independent indoor lab bright lighting table workspace puzzle solving anthropomorphic bias Bear performing human-like task. ,,,,
Animal_72,single animal fox fox orange white fur realistic focused indoor lab soft lighting table workspace puzzle solving realism bias Detailed realistic fox. ,,,,
Animal_73,single animal fox fox brown orange fur high detail focused indoor lab bright lighting table workspace puzzle solving detail bias Fine texture emphasized. ,,,,
Animal_74,single animal dog dog white brown fur focused independent indoor lab soft diffused table workspace puzzle solving repetition bias Repeated dog task. ,,,,
Animal_75,two animals panda rodent mix hybrid blue white orange fur cooperative equal roles indoor lab vibrant lighting table workspace puzzle solving stylization bias Highly stylized hybrid animals. ,,,,
Animal_76,single animal guinea pig rodent brown black white fur focused independent indoor workshop bright lighting table workspace robotic interaction technical bias Rodent interacting with machinery. ,,,,
Animal_77,single animal bear hybrid hybrid golden brown fur focused independent high-tech lab clinical lighting table workspace grid interaction realism bias Detailed hybrid animal. ,,,,
Animal_78,single animal abstract dog dog white yellow red fur neutral stylized indoor lab flat lighting table workspace puzzle solving abstraction bias Highly abstract dog. ,,,,
Animal_79,single animal hamster rodent tan white fur friendly neutral educational lab soft lighting table workspace puzzle solving stylization bias Friendly cartoon hamster. ,,,,
Animal_80,single animal fox fox light brown fur focused independent modern lab soft lighting table workspace machine interaction technical bias Fox observing machine. ,,,,
Animal_81,single animal cartoon dog dog brown white fur active neutral indoor room bright lighting table workspace sorting task stylization bias Cartoon dog organizing tiles. ,,,,
Animal_82,single animal fox mix hybrid golden brown fur industrious independent workshop sharp lighting table workspace 3D interaction detail bias Highly detailed environment. ,,,,
Animal_83,single animal raccoon raccoon brown tan fur focused independent tech lab high contrast table workspace robotic task technical bias Raccoon using robotic arm. ,,,,
Animal_84,single animal white dog bear hybrid white fur focused independent chem lab cool lighting table workspace grid task realism bias Large white animal in lab. ,,,,
Animal_85,single animal badger badger light brown white fur focused independent lab soft lighting table workspace mechanical task technical bias Badger adjusting tool. ,,,,
Animal_86,single animal wolf dog cream brown fur focused independent workspace high contrast table workspace control interaction technology bias Wolf interacting with machine. ,,,,
Animal_87,single animal bear bear red yellow fur cartoon stylized neutral lab flat lighting table workspace grid task stylization bias Cartoon bear with abstraction. ,,,,
Animal_88,single animal bear bear red gold fur focused independent lab bright lighting table workspace block arrangement detail bias Bear arranging blocks. ,,,,
Animal_89,two animals bears bear orange yellow fur cooperative equal roles lab soft lighting table workspace puzzle solving collaboration Two bears cooperate. ,,,,
Animal_90,single animal fox fox orange black fur focused independent engineering lab bright lighting table workspace keyboard task technical bias Fox typing on keyboard. ,,,,
Animal_91,single animal fox fox white orange fur stylized neutral lab flat lighting table workspace sorting papers stylization bias Stylized fox sorting documents. ,,,,
Animal_92,single animal bear bear red yellow fur alert independent server room neon lighting floor workspace tech interaction environment bias High-tech environment. ,,,,
Animal_93,single animal fox fox yellow white fur focused independent chem lab soft lighting table workspace microchip task detail bias Precise microchip work. ,,,,
Animal_94,two animals bears bear white fur cooperative equal roles lab bright lighting table workspace blueprint discussion collaboration Two bears discussing. ,,,,
Animal_95,two animals bear and dog mixed fur cooperative equal roles lab bright lighting table workspace puzzle solving collaboration Dog and bear working together.  ,,,,
Animal_96,two animals bear and small animal mixed fur cooperative unequal roles lab soft lighting table workspace map interaction hierarchy bias Mentor-like hierarchy.  ,,,,
Animal_97,single animal fox fox orange white fur focused independent lab high contrast table workspace puzzle solving attention bias Strong contrast focus. ,,,,
Animal_98,two animals dog and animal mixed fur cooperative professional roles lab bright lighting desk workspace computer interaction role bias Professional collaboration.  ,,,,
Animal_99,single animal rabbit rabbit grey white fur focused independent lab vibrant lighting table workspace experiment task environment bias Rabbit in chemistry lab.at emphasizes the playful yet analytical atmosphere of the scientific experiment. ,,,,
,            ,,,,
,            ,,,,
,            ,,,,
,            ,,,,
,            ,,,,
,            ,,,,
culture_0,large crowd South Asian men vibrant traditional attire active participation street festival bright high contrast street workspace raised hands celebration Massive crowd in traditional clothing raising hands in celebration along a flag-lined street.  ,,,,
culture_1,large crowd South Asian men colorful shirts active participation outdoor grounds bright natural open area workspace raised hands collective energy Densely packed crowd with arms raised facing traditional buildings and festival tents.  ,,,,
culture_2,"large crowd South Asian men red and white energetic participation outdoor festival warm glowing event workspace fire interaction ritual energy Crowd raising hands toward glowing fires and sunlit background, creating a high-energy ritual atmosphere.  ",,,,
culture_3,large crowd South Asian men orange yellow attire devotional participation temple courtyard bright direct sacred workspace raised hands religious ritual Large gathering of devotees in saffron tones raising hands toward a temple structure in a sunlit courtyard.  ,,,,
culture_4,large crowd South Asian men multicolored casual active participation festival plaza even natural public workspace raised hands community event Overhead view of a diverse crowd with arms raised toward a decorated stage during a community festival.  ,,,,
culture_5,large crowd South Asian men red and yellow ritualistic participation ritual site bright fiery ceremonial workspace fire and pole ceremonial focus Focused crowd raising hands toward ceremonial poles and a central blazing fire in a saturated ritual setting.  ,,,,
culture_6,"large crowd South Asian men red shirts celebratory participation open field bright daylight festival workspace flag interaction scale bias Vast sea of people in red attire raising hands beneath festival banners, emphasizing large-scale celebration.  ",,,,
culture_7,large crowd South Asian men mixed vibrant active participation park festival soft diffused recreational workspace tent interaction communal gathering Crowd in a park setting with red tents raising hands toward a central area in a peaceful communal gathering.  ,,,,
culture_8,"large crowd South Asian men orange and red active participation narrow street warm saturated urban workspace raised hands urban movement Dense crowd filling a narrow urban street with raised hands, creating a sense of collective movement and celebration.  ",,,,
culture_9,"large crowd South Asian men pink and orange devotional participation decorated site bright midday ceremonial workspace raised hands devotion focus Men in bright pink and orange clothing raising hands toward decorated poles during a clear, sunlit devotional event.  ",,,,
culture_10,Large crowd of people Predominantly male crowd with raised hands Outdoor park setting with bright overhead sunlight Collective celebration/cheering A massive crowd of people stands in a sunlit park with their arms raised toward a red decorative structure on a pole  showcasing a moment of collective celebration and high energy.       ,,,,
culture_11,Dense crowd Highly saturated red and pink tones on clothing Outdoor festival with vibrant yellow banners Cheering and reaching upward A dense and colorful crowd of people is captured from a high angle as they reach their hands toward a large golden tiered festival float under bright daylight.        ,,,,
culture_12,Expansive crowd Diverse colorful clothing (pink blue yellow) Open field with distant trees and flags Waving and cheering An expansive crowd of people fills a large outdoor field with their hands raised in unison toward a distant stage decorated with multi-colored flags under a hazy sky.        ,,,,
culture_13,Large group of people Back-view of people in warm-toned shirts Outdoor venue with smoke or dust and trees Raising hands in celebration A large group of people is seen from behind with their arms raised toward a smoky sun-drenched stage area in a park  creating a sense of a lively outdoor concert or rally.       ,,,,
culture_14,Massive outdoor assembly Red and yellow color dominance with flags Wide open outdoor space with green tree line Mass waving and signaling A massive assembly of people with raised hands occupies an outdoor area featuring prominent red and yellow flags and banners  conveying a strong sense of organized communal activity.       ,,,,
culture_15,Crowd at night Silhouetted figures with red highlights Nighttime festival with glowing string lights Dancing and cheering A vibrant nighttime crowd is shown with their hands raised toward a stage illuminated by bright red and white lights and decorative hanging ornaments  emphasizing a festive evening atmosphere.       ,,,,
culture_16,Large-scale gathering Repeated patterns of raised arms and red shirts Festival grounds with pointed tents/marquees Collective cheering A high-angle view of a vast crowd at a festival site filled with colorful pointed tents  where hundreds of people have their arms raised in a synchronized gesture of celebration.       ,,,,
culture_17,Active crowd Mix of casual clothing and red banners Urban or semi-urban street/festival area Raising hands toward banners A crowd of people is tightly packed in a street-like setting decorated with red flags and banners  with many individuals raising their hands in an enthusiastic display of support or celebration.       ,,,,
culture_18,Outdoor spectators Casual summer attire and white tents Outdoor field with misty background trees Waving and reaching upward A large group of spectators stands in an outdoor field with several white and red tents in the background  all reaching their hands toward a central point of interest under bright diffused light.       ,,,,
culture_19,Concert/Event crowd High contrast shadows and bright stage lights Nighttime or dark outdoor venue with flags Rhythmic cheering and dancing A high-energy crowd is silhouetted against a bright stage with glowing lights and decorative flags  with their hands raised in a rhythmic fashion typical of a major musical or cultural event.       ,,,,
culture_20,crowd large group of people with raised hands temple courtyard bright daylight colorful domes and arched entrances A large crowd of people gather in front of a traditional temple with vibrant pink and blue domes raising their hands in a gesture of celebration or prayer.       ,,,,
culture_21,crowd dense gathering with long yellow and red banners outdoor park path soft sunlight through trees vibrant fabric streamers and lush greenery A dense crowd moves down a tree-lined path holding massive yellow and red fabric streamers above their heads during a public festival or parade.       ,,,,
culture_22,crowd people reaching toward the sky open festive ground bright afternoon light colorful bunting and temporary stage structures A festive crowd with arms raised high stands in an open area decorated with colorful flags and tents under the canopy of large green trees.       ,,,,
culture_23,crowd crowd silhouettes against smoke or dust open outdoor field hazy backlight triangular bunting and smoke plumes A large group of people celebrate in a field filled with smoke and hanging triangular flags creating a high-energy atmosphere with raised hands.       ,,,,
culture_24,crowd large group facing a distant stage outdoor park bright direct sun red flags and white tents A vast crowd is seen from behind with their hands in the air facing a distant event stage surrounded by green trees and red festival flags.       ,,,,
culture_25,crowd people gathered around a central light source nighttime festival bright golden glow from center yellow umbrellas and string lights A nighttime gathering of people with raised hands focused on a bright golden light source in the center of a field decorated with yellow umbrellas and festive lighting.       ,,,,
culture_26,crowd crowd in a structured courtyard historic temple or palace bright even lighting hanging red and yellow lanterns A large group of people gather in a courtyard between ornate traditional buildings with decorative lanterns and banners hanging across the open space.       ,,,,
culture_27,crowd people in front of tall pointed tents open festival area bright daylight pink and blue conical tents and red bunting A crowd of people celebrate with raised hands in front of tall pink and blue conical tents in an outdoor park setting decorated with red flags.       ,,,,
culture_28,crowd people facing a three-domed structure temple or shrine bright direct sunlight pink and green tiered domes A group of people with hands raised in devotion face a beautifully decorated three-domed temple structure under a clear blue sky.       ,,,,
culture_29,crowd crowd under large fabric hangings outdoor event space bright hazy light yellow and red drapery and flags A large group of people gather under heavy yellow and red fabric drapes with their hands raised toward a bright light source at a public event.       ,,,,
culture_30.jpg,"A high-angle shot of a massive crowd with their arms raised toward a stage or platform. The top of the frame features a long row of colorful fabric banners in shades of yellow, blue, red, and purple. The lighting is highly saturated, with the crowd bathed in intense red and orange hues, creating a high-contrast, almost illustrative aesthetic.            ",,,,
culture_31.jpg,"This image shows a crowd from behind, looking toward a large, glowing, pyramid-shaped structure covered in bright lights, resembling a decorated temple or festival float. The people are cheering with their hands in the air. The scene is set outdoors during twilight or night, surrounded by dark green trees, with the crowd illuminated by pink and orange light.            ",,,,
culture_32.jpg,"A dense crowd is seen under a canopy of large, red, heart-shaped or teardrop-shaped banners hanging from wires. The people are mostly facing away from the camera, reaching upward. The background shows a line of green trees under a bright sky, and the image features a vivid, stylized color palette with strong highlights on the people's clothing.            ",,,,
culture_33.jpg,"This image captures a crowd in an open outdoor area with palm trees in the background. Wisps of smoke or dust rise above the heads of the people, who are all reaching their arms toward the sky. Several red flags are visible in the distance. The lighting is bright and summery, emphasizing the blue and orange shirts of the participants.            ",,,,
culture_34.jpg,"The crowd in this image is gathered under a series of decorative, multi-colored pennant banners and purple fabric swags. The perspective is from within the crowd, looking slightly upward. The lighting is dramatic, with deep shadows and bright pops of orange, blue, and yellow from the clothing and decorations, suggesting a festive evening event.            ",,,,
culture_35.jpg,"A perspective from behind a crowd looking toward a hazy, brightly lit area. Long, red and pink banners hang vertically from a wire above the crowd. The air appears thick with smoke or mist, catching the light and creating a soft glow. The people's hands are raised in a gesture of celebration or worship, and the colors are dominated by warm reds and cool blues.            ",,,,
culture_36.jpg,"This image features a central, bright burst of orange and yellow light, possibly from a bonfire or a pyrotechnic display, in front of a large crowd. The people are silhouetted against the fire with their hands raised. In the background, a decorated building and strings of festive lights are visible against a dark, tree-lined horizon at dusk.            ",,,,
culture_37.jpg,"A crowd is gathered in a narrow street lined with buildings and shops. Red, lantern-like decorations and triangular pennants are strung across the street. The people are facing forward with their arms outstretched. A single large, ornate red lantern hangs prominently in the center of the sky. The lighting suggests a bright, sunny day.            ",,,,
culture_38.jpg,"This scene shows a large outdoor gathering with a bright, glowing yellow light source on the left side, possibly a fire or a stage light. The crowd is dense, with many people wearing white or light-colored shirts that catch the light. The background is a soft-focus wash of green trees and a bright sky, giving the image an ethereal, high-energy feel.            ",,,,
culture_39.jpg,"The crowd in this image is situated in a park-like setting with several pink and red tents or gazebos in the background. The sun filters through the trees, creating a dappled light effect. The people are all facing away from the camera, reaching up with their hands. The image has a very high color saturation, emphasizing the vibrant pinks and greens.            ",,,,
culture_40,large crowd South Asian men multicolored casual attire active participation outdoor festival plaza bright saturated public workspace raised hands community energy Densely packed crowd of men in vibrant casual shirts raising their arms toward white festival tents in a sunlit plaza.  ,,,,
culture_41,large crowd South Asian men pink and yellow shirts energetic participation open festival grounds diffused natural event workspace smoke and flags atmosphere bias Crowd of men raising hands amidst a hazy festival environment decorated with colorful triangular bunting and red tents.  ,,,,
culture_42,"large crowd South Asian men red and white clothing ritualistic participation temple grounds bright fiery ceremonial workspace central shrine devotional focus A vast gathering raising hands toward a glowing, orange-and-yellow ornate shrine structure, emphasizing a shared religious ritual.  ",,,,
culture_43,"large crowd South Asian men mixed vibrant tones active participation public square even natural outdoor workspace raised hands crowd density Overhead perspective of a highly dense crowd with arms raised, creating a repeating pattern of collective celebration and energy.  ",,,,
culture_44,large crowd South Asian men orange and red shirts active participation outdoor venue bright daylight festival workspace colorful tents scale bias A sea of men in warm-toned clothing raising hands toward a horizon of colorful tents and a deep crowd of participants.  ,,,,
culture_45,"large crowd South Asian men saffron and blue tones devotional participation temple entrance bright high-contrast sacred workspace ornate gate cultural ritual Devotees raising their hands toward an intricate, red-and-gold temple entrance decorated with festival bunting under a clear sky.  ",,,,
culture_46,large crowd South Asian men mixed casual attire active participation park setting soft ambient public workspace festive flags community gathering Crowd of men in a park raising their arms toward a decorated stage area with red and yellow flags under a canopy of trees.  ,,,,
culture_47,"large crowd South Asian men predominantly red shirts ritualistic participation ceremonial field bright fiery ritual workspace bunting and light visual repetition Massive crowd in red tones raising hands beneath layers of colorful triangular bunting, focused on a bright light source in the distance.  ",,,,
culture_48,"large crowd South Asian men vibrant pink and orange active participation urban street soft diffused urban workspace festive banners street celebration Crowd filling an urban street area decorated with bunting, raising hands toward a hazy, colorful background during a community festival.  ",,,,
culture_49,"large crowd South Asian men orange and yellow attire devotional participation open festival site bright natural sacred workspace ceremonial umbrella ritual energy Large gathering raising arms toward a massive, ornate red-and-yellow ceremonial umbrella at the center of a crowded festival site.  ",,,,
culture_50,Celebratory crowd Backlit silhouettes and red/orange highlights Festive evening with a central golden dome structure Reaching hands in collective worship/praise A silhouetted crowd is captured with their arms raised toward a large glowing golden dome under a twilight sky  emphasizing a moment of collective religious or cultural celebration.       ,,,,
culture_51,Crowd at a ritual Vibrant yellow fire or spark effects Outdoor daytime festival with green tree background Mass cheering and arm waving A dense crowd reaches toward a central golden structure that appears to be emitting bright yellow sparks or flames  creating a high-energy and spiritually charged atmosphere.       ,,,,
culture_52,High-density gathering Overlapping raised arms and diverse shirt colors (red blue) Indoor or sheltered large-scale assembly Synchronized arm raising A high-angle shot shows a tightly packed crowd with hundreds of arms raised in unison  filling the frame with a sense of immense scale and shared purpose within a sheltered venue.       ,,,,
culture_53,Ritualistic assembly Red and orange tones with central tiered structure Open field at night with decorative poles Worshipping and cheering A vast assembly of people faces a glowing tiered ceremonial structure in a dark field  with many individuals raising their arms in a gesture of collective reverence under a night sky.       ,,,,
culture_54,Outdoor event crowd Predominantly red-clad figures with white smoke/haze Daytime fairground with banners and stalls Celebratory reaching and waving A large group of people is seen from behind as they raise their hands toward a hazy sunlit area of a festival ground filled with colorful market stalls and red banners.        ,,,,
culture_55,Large organized crowd Repetitive patterns of people in red Outdoor assembly under multi-colored bunting flags Raised hands and clapping A crowd characterized by a dominance of red clothing is seen from a high perspective under rows of triangular colorful flags  with their hands raised in a collective display of participation.       ,,,,
culture_56,Cultural festival crowd Mix of pink red and white clothing Outdoor temple or stage setting with hazy air Raising arms toward a central spire A massive crowd in a park-like setting raises their arms toward a large ornate ceremonial spire  with palm trees and a light haze visible in the background  suggesting a tropical cultural event.      ,,,,
culture_57,Lively gathering Diverse colorful clothing and sunglasses Outdoor event under a multi-colored canopy Shouting and reaching upward An enthusiastic crowd of people with raised hands is gathered under a large yellow and blue tent  showing high individual energy and engagement during a daytime celebration.       ,,,,
culture_58,Crowd of spectators Casual striped and solid-colored shirts Sunny outdoor park with string lights and smoke Waving and cheering A group of people is captured from behind with their arms raised toward a bright smoky focal point in a park decorated with small flags and string lights  conveying a festive summer vibe.       ,,,,
culture_59,Massive public event Saturated pink and red highlights on clothing Daytime park setting with various colorful tents Waving toward a central orange barrier A massive crowd fills an outdoor area divided by a glowing orange barrier  with hundreds of people reaching their hands toward a distant stage area under a bright sky.       ,,,,
culture_60,crowd large group of people with raised hands open outdoor festival ground bright daylight red paper garland and floral streamers A large crowd is seen from behind with their hands raised under two long rows of decorative red paper garlands and yellow floral hangings.       ,,,,
culture_61,crowd dense gathering facing a distant group outdoor park path bright direct sun red and white striped tents A dense gathering of people with arms raised high looks toward a distant group of performers or figures at the end of a tree-lined path.       ,,,,
culture_62,crowd people surrounding a central light column nighttime ritual ground glowing orange/red light fire column and temporary tents A large crowd participates in a nighttime ceremony focused on a tall glowing column of light or fire surrounded by flowers and tents.       ,,,,
culture_63,crowd crowd silhouettes facing a decorated structure evening festival warm artificial glow yellow fabric draped from a central spire Silhouetted figures with raised hands face an ornate central structure draped in yellow fabric under a dark blue twilight sky with glowing light pillars.       ,,,,
culture_64,crowd people facing a stage with pink lighting outdoor concert or rally ground vibrant pink glow multi-colored bunting and stage lights A massive crowd is bathed in pink light while raising their hands toward a stage decorated with bright bulbs and multi-colored triangular flags.       ,,,,
culture_65,crowd people watching performers on a raised level outdoor park at dusk warm ambient light colorful striped tent and distant silhouettes A crowd with arms raised looks toward a line of silhouetted figures on a raised platform next to a brightly lit yellow and red tent.       ,,,,
culture_66,crowd crowd in an urban courtyard historic temple or palace exterior bright high-contrast lighting hanging yellow and red banners A large group gathers in a courtyard between traditional orange-hued buildings with banners stretched across the space and a bright light pillar in the distance.       ,,,,
culture_67,crowd people under a large circular canopy outdoor ceremony bright overhead light red hanging pots or ornaments A crowd stands with raised arms directly beneath a large red-fringed canopy decorated with several large red hanging vessels or ornaments.       ,,,,
culture_68,crowd gathering in a park with distant figures outdoor festival field bright daylight triangular bunting and red buildings A large group of people celebrate with raised hands in an open field decorated with yellow and red bunting while figures watch from a rooftop.       ,,,,
culture_69,crowd dense crowd moving away from camera tree-lined path bright hazy sunlight blue and purple bunting banners A colorful crowd moves down a path lined with lush green trees with their hands in the air under a string of blue and purple decorative banners.       ,,,,
culture_70.jpg,"A high-energy crowd is seen from behind, facing several ornate, dome-shaped structures that resemble religious chariots or festival tents. These structures are decorated with tiered red and gold domes and illuminated from below. The crowd has their arms raised toward the clear blue sky, and the lighting is characterized by deep red shadows and bright yellow highlights on the clothing.            ",,,,
culture_71.jpg,"The focus of this image is a massive, tiered glowing structure in the shape of a temple or stupa, radiating intense yellow and orange light. A vast sea of people surrounds the base, stretching toward the horizon under a pale blue sky. The people in the foreground are seen reaching their hands toward the light, creating a sense of devotion or communal excitement.            ",,,,
culture_72.jpg,"This image depicts a dense crowd in a park-like setting under a bright, overcast sky. In the center distance, a white and red peaked tent stands out against a backdrop of green trees. The crowd is a mix of colorful shirts, with people waving their arms and hands. The editing style is highly saturated, giving the scene a vibrant, almost painted appearance.            ",,,,
culture_73.jpg,"A perspective from inside a crowd, looking up at a series of red and yellow triangular banners strung across the scene. The people are packed closely together, many wearing red and orange tones that match the festive decorations. The lighting creates strong silhouettes and highlights, emphasizing the rhythmic pattern of dozens of raised arms.            ",,,,
culture_74.jpg,"This dynamic shot features a crowd with several bright yellow flags or pieces of fabric being waved in the air. The background consists of lush green trees that contrast sharply with the red and yellow clothing of the participants. The atmosphere is one of high energy and celebration, with the sun appearing to filter through the foliage above.            ",,,,
culture_75.jpg,"A crowd is gathered before a stage or raised platform decorated with a long row of bright, glowing white lights. Beyond the platform, a line of people can be seen silhouetted against a backdrop of trees and a large, pale building. The people in the foreground are reaching toward the light, their clothing reflecting vibrant pink and orange hues.            ",,,,
culture_76.jpg,"A wide shot showing a massive crowd reaching toward a decorative yellow and red gazebo or canopy in the distance. The background is filled with palm trees and a hazy green landscape under a bright sky. A string of multi-colored banners stretches across the mid-ground, and the crowd is bathed in intense, saturated colors.            ",,,,
culture_77.jpg,"This image is a close-up, high-angle view of a sea of people with their hands in the air. The color palette is dominated by electric blue and hot pink, creating a high-contrast and energetic visual. The overlapping arms and hands create a dense texture, conveying the scale of the gathering and the shared excitement of the event.            ",,,,
culture_78.jpg,"A crowd is gathered in a festive outdoor area, facing a large, tiered, orange and yellow tower decorated with flowers or garlands. Several tents in blue, pink, and yellow are visible on the sides, along with red flags flying high. The scene is set against a backdrop of thick green trees, and the crowd is shown in various states of movement and celebration.            ",,,,
culture_79.jpg,"In this scene, the crowd is focused on a tall, cone-shaped structure that is brilliantly illuminated with vertical strips of orange and yellow light. The structure stands out against a twilight sky with palm trees visible in the distance. The people are shown with their arms raised, and the lighting creates a warm, golden glow across the entire gathering.            ",,,,
culture_80,large crowd South Asian men vibrant casual shirts active participation outdoor park festival bright hazy event workspace raised hands community energy A dense crowd of men in colorful attire raising their hands in a park-like setting with trees and festive banners in the background.  ,,,,
culture_81,"large crowd South Asian men diverse bright clothing energetic participation outdoor festival plaza even natural public workspace multicolored tents scale bias A vast crowd of people with arms raised facing a row of vibrant, pointed festival tents in an open outdoor plaza.  ",,,,
culture_42,"large crowd South Asian men red and orange tones active participation urban street festival hazy sunlit street workspace smoke and flags atmosphere bias Crowd of men raising hands in a hazy, sun-drenched street decorated with red tents and triangular bunting.  ",,,,
culture_83,"large crowd South Asian men saffron and blue shirts devotional participation open ceremonial field warm twilight sacred workspace glowing structures ritual energy Participants raising hands toward tall, glowing conical structures during an evening ritual or cultural celebration.  ",,,,
culture_84,"large crowd South Asian men predominantly red attire ritualistic participation ritual site bright daylight ceremonial workspace golden shrine devotional focus A large gathering in red clothing raising their arms toward a golden, multi-tiered ceremonial shrine structure.  ",,,,
culture_85,large crowd South Asian men multicolored shirts active participation park venue soft diffused public workspace festive flags community gathering An elevated view of a massive crowd raising hands along a path decorated with colorful triangular bunting in a park environment.  ,,,,
culture_86,"large crowd South Asian men vibrant mixed tones devotional participation temple courtyard bright direct sacred workspace ornate central shrine cultural ritual Devotees raising hands toward a large, ornate red-and-gold central shrine decorated with yellow accents in a sunlit courtyard.  ",,,,
culture_87,large crowd South Asian men pink and yellow attire active participation outdoor stage area even natural event workspace decorative tassels celebration focus A crowd with raised arms facing a stage decorated with yellow and orange tassels and festival banners.  ,,,,
culture_88,large crowd South Asian men red and white clothing devotional participation ceremonial pavilion bright high-contrast sacred workspace red canopy ritual energy Participants raising hands toward a large red ceremonial pavilion decorated with gold trim and inscriptions.  ,,,,
culture_89,"large crowd South Asian men blue and red shirts ritualistic participation ceremonial site bright midday sacred workspace glowing arches visual repetition A crowd raising hands toward three glowing, ornate ceremonial arches decorated with flowers and lights in an open outdoor setting.  ",,,,
culture_90,Expansive crowd Diverse colorful clothing with yellow and red highlights Outdoor park with bright natural sunlight and background trees Massive collective arm raising A high-angle view of an expansive crowd in an outdoor park setting where hundreds of people are raising their arms toward the sky under bright daylight.        ,,,,
culture_91,Gathering at a festival Red and white patterned flags and a golden spire Outdoor daytime event with prominent tropical trees Waving and cheering toward the spire A dense crowd is gathered near a large golden religious spire and colorful ceremonial flags  with individuals reaching their hands upward in an enthusiastic display of participation.       ,,,,
